#sequence-name	taxid	genus-species
1ab5e2efe485f9f5005815714839c6e0_27	0	
a6630f1e65b46cdbcff71a585e937cdf_27	0	
90c9c0a674f9addd1180a7259b2ab919_27	0	Fusarium oxysporum
9f3b5d5918403b9383f2fffa7aa2c85d_27	0	Fusarium oxysporum
4c083376601f3d10a40a5ad0e1196eaf_27	0	Fusarium oxysporum
06630b21ddfb33066d7e532d64db3d5f_27	0	Fusarium oxysporum
728fc45dc90bc83a50f26dafa28f7530_27	0	
8271d1d1b3fc13a44c5d1ded93635e50_27	0	
8d831189b9fad8ef79bbbc3941c30d8b_27	0	Fusarium graminearum
af5bd8fbc5402e708539740c28ddfe15_27	0	Naganishia albida
27695b6a8f3c8fd8841441ab9c9a86c8_27	0	Naganishia albida
be97138168fc85a4b17ba92ed1e61625_27	0	Naganishia albida
e180fb39b527bec684e0db3497258040_27	0	Naganishia albida
45b0ec84a3f33ba05a5eef1d43990a71_27	0	Naganishia albida
13a8aed1ce21b7ac1a5f3da70d69c63a_27	0	Naganishia albida
d7f106439c79ada52be18f38d50094e8_27	0	Saitoella complicata
e9a4d9ea42d44cb79d424800b4c70c21_27	0	Mortierella verticillata
01514b2aef68dc245c2316e08056f8ae_27	0	Mortierella verticillata
bc49d32092d1e22b97480930c823d722_27	0	Naganishia albida
1ec343a0a1ff1a339fcf9695de37084c_26	0	Alternaria alternata
825c3b82b4ea8459c5cd88463a8e6d22_26	0	Alternaria alternata
d8123d202657c463d10127597ca0d0e1_26	0	Alternaria alternata
fc1e8ff8c77daa090276333db5143615_26	0	
850867a2bedd8b4aab9c9626e3f86954_26	0	
c7a3ff02a830c05e8c4398d5fbaaabbd_26	0	Fusarium oxysporum
517da884be490d690af3fe71452c6e03_26	0	Fusarium oxysporum
551843bcea30a111a3473bb85f3e18d0_26	0	Fusarium graminearum
bf5d76ec54aa591e4e4410e15ab7e3d3_26	0	Fusarium graminearum
80ae74efe0b5ce2d71104ffbfe954274_26	0	
cc2d98fde6df1b62dd9dbbd03e8b1adf_26	0	Naganishia albida
0b52c07b5bd4ec306f9b032ae7d7015c_26	0	Naganishia albida
22177d0cb5305cf4ffa668aa54e9a584_26	0	Naganishia albida
16623332c56d45c4e11d19b4c5b3487d_26	0	Naganishia albida
28b2e762457f76f0e101bb0708f350f3_26	0	Mortierella verticillata
8e15070b87036ae43ae09436b219f61b_26	0	Mortierella verticillata
e437ae527bd2b4b745d81aba419e7315_26	0	Fusarium oxysporum
d7a074338fa5ff1d9ba2138f0a2ca239_26	0	Fusarium graminearum
bde7652bb34e7d3023a79c80db5ee67a_25	0	Alternaria alternata
de454fbd3e73d8186f5f4cc602842d1a_25	0	
2134137a526f28506aba297ac4ace0d9_25	0	Fusarium oxysporum
ca1d6ea02b05ff61f07ef750445b517c_25	0	
9d2fe067d6d7883375123c2d2dc53a4a_25	0	
f5cb9f34debb38da82351720acaecb31_25	0	
d2b946bcb7792cef1fb2823ffa8f5a35_25	0	
882ba180be9cfcbfabd3c15e82e4039a_25	0	Fusarium oxysporum
ae64ce101baccf1d7f8aad069e606962_25	0	Fusarium graminearum
89b652a35bfa1d5ec0e01bcd63e3a218_25	0	Fusarium graminearum
f04a2c15ea992773850a8460fe72c310_25	0	
4301fc3cfdc96ee0726df21ce40e214c_25	0	Fusarium graminearum
fa894d856ba6b5878368a51e1edda20e_25	0	Naganishia albida
7ad119edd6a5a35953ca87acf28be8f5_25	0	Naganishia albida
276c9db64f366561135f87f2cd9670fb_25	0	Naganishia albida
3e6d752b8a23e9ddda3b480f3408a8a0_25	0	Naganishia albida
bf3c4e410f051453e98df3205db791be_25	0	Naganishia albida
8986ba003af4a44a714b26c128a29062_25	0	Naganishia albida
3e787ecde38a207fa4e18802ae13b21c_25	0	Naganishia albida
2b19403df15e2dd4e2a0c4026efe1b57_25	0	Saitoella complicata
546d0ba636825e32c46cff12a3a8efbc_25	0	Saitoella complicata
aa2f80f90909121ed4475c54a2765f25_25	0	Saitoella complicata
4cba30e58e51c4f12ada2552a944f974_25	0	Saitoella complicata
012e7d4cc8725ab37449f2f238c810b9_25	0	Mortierella verticillata
a5355d538f1be6275002065ce5ecd067_25	0	Mortierella verticillata
2712c956c2ca4e6e9e4d928b63dd8fc1_25	0	Mortierella verticillata
dbc5b84bb3e678b9af295ad0086e8f5b_25	0	Mortierella verticillata
f7085f41e5c5ab7e0f0376cca957e3c4_25	0	Fusarium graminearum
8507b47ca226b479d3604de6fa7b393c_24	0	Alternaria alternata
2e88d5b07845e6f5db2048ae8d1a5f09_24	0	Alternaria alternata
d71758266593fc5e4af2c58faca8e8d8_24	0	
54cdb3e28d82f076c7d26e31eed5c459_24	0	
c3d1d1c0fdb408011b66c5541d30561c_24	0	Claviceps purpurea
50f3bd347808c0bb941effcc875d9b6f_24	0	
8b805a344b6f8025ef21053556c94b45_24	0	
901d09c35ded272257d9373eac905c72_24	0	Fusarium oxysporum
145008c9552a301934b1200ddf7e6f1a_24	0	Fusarium oxysporum
c5331d7db929e183b95b3d31e6da2d8d_24	0	Fusarium graminearum
41b935cd22839a22bc3f22c302c78959_24	0	Fusarium graminearum
216e0b88bf37552a59ae90325e013abe_24	0	Fusarium graminearum
c425dd3af6e8a77f45439a1e033033f9_24	0	Fusarium graminearum
57b88b967cfac7eee1c2b354380029c7_24	0	Fusarium graminearum
9046e0b055d0f31d91ef4a8d38b07f66_24	0	Fusarium graminearum
968348f4df57664499fc7eeea4fdc9bc_24	0	Fusarium graminearum
08b554becc78ca4ad762a89261d62d8f_24	0	Naganishia albida
0adc830410be0154e62cf2c74d97e605_24	0	Naganishia albida
c53a709a145636bf1fc6ebe1bc809d2e_24	0	Naganishia albida
174e4336fab8aa1d738547ead5f5f0cf_24	0	Naganishia albida
31fa9cb04bad44095f18bfee2586cdfb_24	0	Naganishia albida
4f9b7d074e3c3da562e58d1dd53c9ddf_24	0	Mortierella verticillata
2bda427253cd6bf744e9ce5f73ce3b11_24	0	Mortierella verticillata
698fc0ae1334873cfe6045d1f7712e49_24	0	Mortierella verticillata
e96c9b77f07cd83a022c3bbd15f698a9_24	0	Mortierella verticillata
6d63f64032986f4c9eadc7bc3f504cb8_24	0	Mortierella verticillata
5f18d2abec493d2fcc588599b9b664b0_24	0	Mortierella verticillata
c875c10fde7160567fd9d1aafcb4ee2e_24	0	Saitoella complicata
b60e7f6de746dac97f8d09bc64f8c1f3_23	0	Fusarium oxysporum
6a83731d279372b06fd183056cde13ab_23	0	Alternaria alternata
12ffd4d3b08ad94c520b196590ccf298_23	0	Alternaria alternata
e619b72baaf008c8b4d309b3f2e32a2b_23	0	Fusarium graminearum
389fa776ebd56c24d6113a71d5077baf_23	0	
6c0901b038a2eed61496cdadda2ffa90_23	0	
9834a12cca423d6a00d31ea25b2377eb_23	0	
0cba867aeedfdb840ffa4b480e1fe8ad_23	0	Fusarium oxysporum
7efcbe15b0ed73c05a4a8ded03ed11e5_23	0	
3bfbf7cb150151467804455894d168af_23	0	Fusarium graminearum
8e43e925cc0e56e2dcc4964820116d57_23	0	Naganishia albida
3e168bd032601b7905c8ce892a76e425_23	0	Naganishia albida
66e5dfdb66fd2fa2d36844197f47ee66_23	0	Naganishia albida
f49be6ca5821c53af3c6fb23079f2002_23	0	Naganishia albida
9a81375a5895e064ce4ea67ab4b8f025_23	0	Naganishia albida
04298c0137ea9c5dea2d9bc261b8b305_23	0	Naganishia albida
db7a968de5574037c5d066bb653e1825_23	0	Naganishia albida
7eb7047abed09ed84f2532a65276a796_23	0	Naganishia albida
c9b40a596745e3d6d61ac5fe8e159c67_23	0	Saitoella complicata
531cbf507d484e0663df3415cc4864d5_23	0	Saitoella complicata
b98861ed48fb11af6d7544ac18fc1979_23	0	Mortierella verticillata
fc89b088577a05c8c7541c6f62048766_23	0	Mortierella verticillata
7538cb43368bf5d39f1a8963ad21b8a6_23	0	Mortierella verticillata
880d5515c4fcc6d8ceface63814ea1b8_23	0	
fd24a756c6892e918523afc9c152d03c_23	0	Fusarium graminearum
2bd7a1ee8ab4e51aa6b694c3ccc78c34_22	0	Naganishia albida
2a9eb7234c52c73defce8c7ac39dfd06_22	0	Alternaria alternata
8a12102d31ea641a06d2012522efa404_22	0	Alternaria alternata
2bad5b23e62d24a0b23911515e3fce58_22	0	Alternaria alternata
ac3448e1a58747528296d0b14d446ccf_22	0	
bbea3cc225fc3e6e250087da925ea85d_22	0	
4b06f6d159fe7eb3548afa6476924115_22	0	
18adb62a92b7e874dca1cdc1487541fb_22	0	
fcbe36fe56f576587d470058cbf1ff2b_22	0	
2fd779b7e350406668b786072937c12e_22	0	
e66a34e5ee8683f43dcb68c55518d96e_22	0	Fusarium oxysporum
b5c19e72d4eca95d119511d707c30e22_22	0	Fusarium oxysporum
5e2d188eae3ab22e72cd5dcdd6a2f2d8_22	0	Fusarium graminearum
7c10fb1fc05a3054dd99165b58eeb0a1_22	0	Fusarium graminearum
58e2da57d58b4549c805b3ee5ba516b3_22	0	Fusarium graminearum
c4c85c8c213f348c4cea9da87bbb1913_22	0	
fc0ee9fc8174fcdcdb18bb9731d0847a_22	0	Fusarium oxysporum
b94382fe4a7f94e23c8f90aab71f9112_22	0	Naganishia albida
d4e938a204cc90cb3bcda3a2b0a24fc4_22	0	Mortierella verticillata
d67c6a5711e96add140997b153335d2e_22	0	Naganishia albida
3cab9d522f2ad6a1fed5d897e864ca4a_22	0	Naganishia albida
f3ed4c2756017a50ef6d3fab6a5dbabc_22	0	Naganishia albida
87e6d86cd42629fbb010a536b366aacd_22	0	Naganishia albida
05a8c44754a3a0ee205a9c26fb0f1377_22	0	Naganishia albida
7390596ad1ee63457875161dec7208e0_22	0	Saitoella complicata
24104b336b59ce60e5ecc7a649165f78_22	0	Mortierella verticillata
bdd3266688f3b1faf4b5fceb706ee6b2_22	0	Mortierella verticillata
4433e789fe84c4bd5c532da495557e53_22	0	Naganishia albida
70ab11a7b4e380e2126b9e7b66489987_22	0	
1987744a49b3cae0f6aa4e055913cc27_21	0	
91f0a0f33a8213d7892fa5711791d33b_21	0	Alternaria alternata
4425cabd51897c418ff87a9492e38876_21	0	Alternaria alternata
199c7b42d705ade042a07e48011427dc_21	0	Alternaria alternata
fd8a5d5a4a8e026df386e1cf196c816c_21	0	Alternaria alternata
c3687ae6f2da697bd970c0ae004ac5d3_21	0	
9f456e8ff31d9f7074dca37ea4695f2a_21	0	Claviceps purpurea
601ed500c6bedeccaf30f8f79afc4e65_21	0	
c5baf9808d8bcb8ac5a1b0895dddc12f_21	0	
788140612dc2fb9c602c143d42f2ec35_21	0	
3b9018a9ea896944ef2a6bd1e45f9664_21	0	
e52a0ad8fa01eec174a115fea06e651d_21	0	Fusarium graminearum
aba1e005575acdf376fcc241b6d62204_21	0	Fusarium graminearum
f34261fc6521fe42f76bf241e8f1223e_21	0	Fusarium graminearum
1041345eb1eb36d23626c504e0a92674_21	0	Fusarium graminearum
58a16fbae54d9c60d0e78ed78b6191d4_21	0	Fusarium oxysporum
000e9ff17b5f4597d661b4a68a6a0b9a_21	0	Fusarium graminearum
5f526de57d283b346636d55ce0653ce3_21	0	Fusarium oxysporum
f14974168e9e030d1cac58a46c387bf2_21	0	Mortierella verticillata
f15716e129c3b59f898485f1c39cfe10_21	0	Naganishia albida
a40bf6844726eafd3a3ba71f89a07921_21	0	Naganishia albida
2572a63703c45a8030b22ed07b4b4c70_21	0	Naganishia albida
812ce3a9cce291eda50dfc91f8d73d9c_21	0	Naganishia albida
733c497bc55162a550830bac5899b133_21	0	Naganishia albida
e64663a3b6df8b430ddeb1af2f68963f_21	0	Naganishia albida
d12493643063f2ad7124cf54f494512b_21	0	Naganishia albida
d21ff7840d147809d1b161843d31bc87_21	0	Saitoella complicata
10ab46b8cd45a048c9bff30b49d69f11_21	0	Mortierella verticillata
da70bb4324909b8f2b9c71e56b3d4e90_21	0	Mortierella verticillata
bd6effe029b78ae4cfa7158502aa80a3_21	0	Mortierella verticillata
c5b9086792f5f934998771ba1d3a3105_21	0	
4b5b9f2619e9a5f904bffad7c050e52c_20	0	Alternaria alternata
06bfffa91804d96b05f26a5040ef5d0f_20	0	Fusarium graminearum
dfae5df27a13210072596410f4608be4_20	0	
2c64f2485b441a39fdc5c506fbb222d0_20	0	
2b40ec32e43f008581268af5b0260581_20	0	
86eb834f87fbee6e1acbeffcb0dbf80a_20	0	
036c33c460dff0de021694e321c01a8f_20	0	
0c3fb2501187455c413241661ca34c83_20	0	
7b28f94566dad6d68ad14bbb2a39d857_20	0	
e8561ceb3e0a99b275a56b8e29832ba9_20	0	Fusarium oxysporum
e747947e72b20602eae8a681f1ce2179_20	0	Fusarium oxysporum
871ad662dc61c6d76e5ff130d61ad58e_20	0	
4242c6bcc655c27cf68ddd574118302d_20	0	Naganishia albida
d8acd0eb39fa3893c62dce9486bc5256_20	0	Naganishia albida
2808c73f8b352e095166708d434310ab_20	0	Saitoella complicata
2c9ea62a16088652809611e1eb95123a_20	0	
4a8d569c60bd62a2cde355ea93f0fd13_19	0	
3a62238cfe22c92d254a29a01f01700b_18	0	Fusarium graminearum
df431253ac76a50b81fe093a4603316f_18	0	Fusarium oxysporum
dd6e88262ca0e735f2bdedc898b3c260_17	0	Fusarium graminearum
e672bca0a265de893e1920d2e62f70b5_17	0	
3280ebcc70fd6712166ae624aa30b96b_16	0	
1e0d7efe3075b2a9f5944870d22b3988_16	0	
369955702764bea781b556226de5cec4_16	0	Fusarium oxysporum
e6038c66508478d1763899ff7ebc155d_16	0	Fusarium oxysporum
80cbb1080649fb1aef5872adc8da3fce_16	0	
0c61c87be1d5a6166e3386363eedaa59_16	0	Naganishia albida
2cc0fa985d68555bb4a6d8737bd06da3_16	0	Naganishia albida
e0d1906c93d830f75dcd643183891a4f_16	0	Naganishia albida
4e743b853c128a3530279398bb0d6212_15	0	
34541b1f499fdc300237551ecccbfc77_15	0	Alternaria alternata
c7c8d5d4f2e405e35af52b70ec516a97_15	0	Fusarium oxysporum
710e60b51c8062d7f462c8740ea5890c_15	0	
d8853b33e06a1ac532755a1c57f8ee91_15	0	
38df7ea9b640cd3f028ecb363bb5bc60_15	0	
b0e49d697c51bfc88d19e6841261c67a_15	0	
28ee582ab80e7ed5ac53581802e2a825_15	0	Fusarium oxysporum
1ea04a0ed4a9887669f07a3de98d7d7a_15	0	Fusarium oxysporum
981c79d4fc860a1048755248618273e2_15	0	Fusarium graminearum
12cc12742e4d9d803ea3f1ccb7b6782b_15	0	
bc0f2abc67ffabeedaca81ef285232a2_15	0	Naganishia albida
33934a5c25360f125f53c1f897c382c8_15	0	Naganishia albida
23a665e7dcac7b2f1c098312824f0e49_15	0	Alternaria alternata
0bf36dcd72a053c61f48370d10a4f05f_14	0	Naganishia albida
7db73fd3a93ec696fa43fd52ad49ad61_14	0	
7d55f05f8d14a1dea31fc1cb0b3895bb_14	0	Alternaria alternata
e8f5a32f66386b1a94b7160588fb30fd_14	0	
a9cd6cc33e7d5e584bd3547e225fde77_14	0	
f4935a5f8a8aa69280eba1e656a3a7c7_14	0	
9c4027aebbfdb421bd33967ebf947127_14	0	
01e4609d23bda7d94d61c3870b0c258e_14	0	
e5d28e93b34ecb0c4f0531559d34c2ab_14	0	
31e06116be89336eaa3374ba6ab2c297_14	0	Fusarium oxysporum
9eff6b9aadef640e0ed69888160a023f_14	0	Fusarium graminearum
4a57d923d67c6453af4c372497c1efeb_14	0	Fusarium graminearum
efe4440710d3bea691ddc272bd23570c_14	0	
2c656b411b50722c09b4031dbd6597ad_14	0	
9c9a8e84a2db153d8353cec178c78fd8_14	0	Naganishia albida
588b26d6839e7b6310fc2c4978a10329_14	0	Naganishia albida
de18fc5e7c0085f3e577b37ab6b8d8e6_14	0	Naganishia albida
ef4887e96e4263fa46cccbbe6b4c7bf9_14	0	Naganishia albida
a54795bae9f1ce90c154289ab65d37cc_14	0	Naganishia albida
8f709ac81630ad5a03dcbed2a9d7a7f1_14	0	Saitoella complicata
e8fa3266b5a8c09fb91be8600c0e3f06_14	0	Saitoella complicata
6097104ff900f4b3fc0d0cbf21846dac_14	0	Saitoella complicata
1f1f1ef35cdfa89ed1e79c684f526324_14	0	Mortierella verticillata
9118d3c2903ad054ecec50c5c9883eae_13	0	Naganishia albida
7d636d61daac0a76c842f1215d0ffe45_13	0	
954b01ec3f9432340366276337234222_13	0	Alternaria alternata
0f63c0cad2801ebb4f8294241bc7d92b_13	0	Alternaria alternata
4859deb8b80a48d9f0eb4127c8cc70a1_13	0	Alternaria alternata
b979cb1204188dd49f39d87f511b6922_13	0	
d00a7143518216440d8041235d239310_13	0	
41032a116fb94436528dd6cc2ec683f4_13	0	
0d3e5ad7010cd63957ef8deb2d034cbf_13	0	Fusarium oxysporum
9ca564ce93a8e19a1047c6bb6cb218b3_13	0	Fusarium graminearum
08b3137d68c6777c01b0c4630c2bdd2e_13	0	Fusarium graminearum
cc2b5dbfd8063db258268e0287823aef_13	0	
c649cbede0bef4d307592972a5d2fa0e_13	0	Saitoella complicata
13a1c699490daede6952f4af45843341_13	0	Naganishia albida
bd453b02e4acbadc7b11a96bf330c9ee_13	0	Naganishia albida
a7d0c5cf4d6e9e096074d27f0f6ae945_13	0	Naganishia albida
b78edec7e408b932b6a89b61bcb6048f_13	0	Naganishia albida
41c8ba6beb48cd01c5634ab87ac42c7e_13	0	Naganishia albida
50343e7001cd5b311032558a85b12882_13	0	Naganishia albida
c2c9e083e873133b69de8ff0d2a8f710_13	0	Saitoella complicata
bfd8d1e5bdb65fda916a14cde0877d0d_13	0	Saitoella complicata
dd9c164891ab8d77e12e68d7333b61a4_13	0	Saitoella complicata
5c70e1fe85c82aa3a7b5073ed3112c41_13	0	Naganishia albida
7b89d4f65c479fba03fb603d54565cb7_13	0	Mortierella verticillata
7524e39bd658f500e48d0dc12f9621d3_13	0	Mortierella verticillata
3ee19dbde5a9ba61f9e3f97d0df72059_13	0	Mortierella verticillata
ee4a11c7d0a062457dff367887e24f7c_13	0	Mortierella verticillata
df433a0cc4909cf6386557d26c52e217_13	0	Naganishia albida
03300e3d736da389f19eb08565eb2e53_13	0	Aspergillus flavus
3fae9838725d8f142738ba4deb7efe22_13	0	
db8bb70d2716e4f4f1727028e1a1c82e_12	0	Fusarium oxysporum
2ff470ac0c84224fd58c566339c6dd88_12	0	Ustilago maydis
fa5dce3bfdc4b81bd27b1d6ddc28949b_12	0	Alternaria alternata
bbbcd99914edaec32781786c77c71c22_12	0	Alternaria alternata
c2a405d88977696d4d3bcd7f11622e7a_12	0	Alternaria alternata
482f8f7e1b06350bcd8ce27addfaddb9_12	0	Alternaria alternata
a8074a51b15d05d7fba7383cbf5f9370_12	0	Alternaria alternata
85a1d198c1b8a22ea8b8bfad6e5c05e9_12	0	Alternaria alternata
d9acf0a0519d842c5e9b61728720ffc7_12	0	Alternaria alternata
c1d4068c4d05c0ae2bb080e880c279ca_12	0	Alternaria alternata
101952043188c44e8c5e4ff5e96a9485_12	0	Claviceps purpurea
95b2ae564ceaa5e5d762fa47a4f8c2d0_12	0	Fusarium graminearum
5ea13145586db154f648872415165df2_12	0	
e0e580f40b450c5f5614aee1dbb5f368_12	0	
583cad1518976f85ce13439e2caaff4f_12	0	
ea43d09e3927657b7a2cc1ca16aad8bc_12	0	
a87c5d04c5b705e4ff8ffdf978f67825_12	0	
8a91ade80d863e625fa01235742e916c_12	0	
440b1462659ba175e177c6b50014958b_12	0	Fusarium oxysporum
52414df8187991b6a93ce76ca1edf065_12	0	Fusarium oxysporum
4df0e7e04caf4285533b738509bf73e6_12	0	Fusarium oxysporum
97b782efe1d38536d77e3da161b55907_12	0	Fusarium graminearum
ff283f3e49bfd9074e74367b5f2c84f7_12	0	Fusarium graminearum
d8e6ab4766c0109846e767478e5cc01a_12	0	Fusarium graminearum
c955ccda3a04a5b47e0a9cedb31ad181_12	0	Fusarium graminearum
f021ebd694319abef6137aeb51b1f0c8_12	0	Fusarium graminearum
ca72926f23a42f579315a6a4da0d2350_12	0	
b8063ca202cc7bbe68487ef6072d79e6_12	0	
f859d79281bd657df4d84da06b575844_12	0	Saitoella complicata
d148fe2cee8eac70211866c7f4114cf6_12	0	Naganishia albida
1d7665ab0eb6165a3195ec497c7a424c_12	0	Naganishia albida
cb93d20fdf2a5999bc80fe1a09a44749_12	0	Naganishia albida
0af928bd84a82a5323323ac43e9138d9_12	0	Naganishia albida
b902756b400dfc03a411f7c2ea3ca132_12	0	Naganishia albida
cee61506a078891ba8929bca9622e67e_12	0	Naganishia albida
18513cf000ae703ab226ebaa9d200ffe_12	0	Naganishia albida
1f42e94992e204067fea2c9d4d50dd70_12	0	Naganishia albida
8dbe3c81126e1473ead28b1c1b9c21b1_12	0	Naganishia albida
4ce3cacf63306099dbcd23024fcdf5bb_12	0	Naganishia albida
947315fe57fedbe547f181d2b1329d79_12	0	Naganishia albida
20ed1d26b706c8f294b6c86391abebf5_12	0	Naganishia albida
06b01717f4d5329d849a39dd7ba2fcf8_12	0	Naganishia albida
847fa672342b85be62b70013f374b05c_12	0	Penicillium expansum
bb27afe1c82f13c2a6a3ce803e7d79f8_12	0	Saitoella complicata
84be38e2cd2c1b172002c7c752cdb5d7_12	0	Saitoella complicata
5ee4d169e2ed4f7b5bfe287f9afc3459_12	0	Saitoella complicata
e1058bfc124742d8f4b6fd5ff53698bc_12	0	Saitoella complicata
57b2d56ccfafb24081275dc71cfa31c9_12	0	Saitoella complicata
2d478f10b327303471b04443237dc502_12	0	Mortierella verticillata
19d519544115a636e75fab7fcb2f3daf_12	0	Mortierella verticillata
645f1ee16aac7fa5d90b5f0b78b4083e_12	0	Mortierella verticillata
86fc179d6797ed94d055b32ebcfc0ec2_12	0	Mortierella verticillata
7b4c201235049b552cbcdbaaa63b2c7f_12	0	Mortierella verticillata
ca7b9073e0c38224bfd739795fe23b52_12	0	Mortierella verticillata
2386d8f69f010dd6ed767e572db1f1ab_12	0	Mortierella verticillata
fc571a5f681a6dcd874ecf7a49b5e0ea_12	0	Saitoella complicata
2e1ca40893d18ba791a0a950c9be0f22_12	0	Naganishia albida
b3c8a70740bcbe9b19485b3616c13380_12	0	Mortierella verticillata
8fe3cbfdb9c48b7b570171e93b97e7dc_12	0	Alternaria alternata
c0d7841f87228d536d79e97b8b4cc551_12	0	Fusarium oxysporum
b06d9b0166a91661866babb587d46fc6_12	0	
cd0b472b80d4f842df41e7af9ae0ba66_12	0	Naganishia albida
70650c41126a16fed540c2ea61b68c7e_12	0	Fusarium graminearum
d4a5ba7214a8f8dd8c8a1702b27900c5_11	0	Naganishia albida
7d15eb6acdb8582f0451bfdc2833c64b_11	0	Alternaria alternata
1315830e3a9bba8c7cf5965bdcfce3ee_11	0	Alternaria alternata
8393613935dfcf0a1c2685e12ebd8a6f_11	0	Alternaria alternata
ae7cd89c0b42466c38fbab7e7ba5f430_11	0	
b3f5723169ced37eef5d5c56b60f993e_11	0	Alternaria alternata
5a654a8079f545e4bf012b1fb5bc7cc6_11	0	Alternaria alternata
24e92e092dc86e4e17b3aac738e11c4d_11	0	Alternaria alternata
0dde2a08c4143267611906cecbde599b_11	0	Alternaria alternata
7f9d1f497fdfffc5e5fa772fd9b65db2_11	0	Fusarium graminearum
9f86071c0d38626491189687b67f9a31_11	0	
20fa0126aeef416bae9bf44094b20828_11	0	
91eb74aafb98705ad2ffea4c346a18c2_11	0	Claviceps purpurea
800f9c073d73e8a66d2609ffa0e832fa_11	0	
0df3d96c5ee2a054ac29cda0c27dfac9_11	0	
dd56152ea6946ea1d9e366366783a27b_11	0	
8b7e562c9ea599d46c770640a3e988f6_11	0	
da05b20970a08494de022a30ee9f32ed_11	0	
d24e51f382691207296f5c9a80388f7f_11	0	
16422104eca2b7635a76e163886e684f_11	0	
7b00c04fed7cb05bb598f48d1fa85a59_11	0	
137c9452ad51958454591d22b156d377_11	0	
8bb5887c8bbf7120b961e58aa5599945_11	0	
3f426219f55b60210d08f773b8048e81_11	0	
4e2d22bab8f53a58dd746bd123fc2782_11	0	
736a8a89a51819f25e3d53b862563d02_11	0	Fusarium oxysporum
54d0b5895e39ed70a9c9c6eddec55889_11	0	Fusarium oxysporum
67e0f00eeca7b7402057f8322d7a4a31_11	0	Fusarium graminearum
c1be9fd6bb0f6aec7d17798becb94ea1_11	0	Fusarium graminearum
0b9983402f402a515bfe26191883bf6f_11	0	
797209c69b6b131dd27f4886315c2668_11	0	Fusarium oxysporum
ccb2bd8691a0241a86c54d6f09c06bac_11	0	Fusarium oxysporum
78b2ccd3b6cc7297cda5010baa62dd79_11	0	Fusarium graminearum
5e3fe0b6b1c00ae3b955b488bc5e5735_11	0	Naganishia albida
75d65dab500a89cbae6072d3004c7997_11	0	Saitoella complicata
f816f2072d5d3892de79110ae73b93e1_11	0	Naganishia albida
83420891e92ee5644631b172f83889f2_11	0	Saitoella complicata
9e5f580616f975eab3d39de116cd00a2_11	0	Naganishia albida
bc7bffabe4d1c1db5f763723f0fee574_11	0	Naganishia albida
a7dc6f12539bddc9b7f7ec8a68f4cb34_11	0	Naganishia albida
4cd9ff044807526f7a8df6b6ca4c6bbf_11	0	Naganishia albida
7844ec49f2e3b6dee63990e1278e7c4d_11	0	Naganishia albida
89b966ce62ae0048e4bb1e2cde6502bf_11	0	Naganishia albida
8d1c2242a8afa71a5679a1b7d717cc88_11	0	Aspergillus flavus
69cfb69eda69b79d2ad831a0372218d9_11	0	Saitoella complicata
a5a8b3f5982e93ec6b4736dd5a2f5766_11	0	Saitoella complicata
6657a9157ccf86f7ab9f8a81a9582031_11	0	Saitoella complicata
7c748c587c4c2aa714536255164a3c8b_11	0	Saitoella complicata
c87a57d0f33ef6cb401104c4aed010f9_11	0	Saitoella complicata
57f9763a1d8eaad928e3eefd1eb3ff59_11	0	Saitoella complicata
75fe022e624ad2e244ff6648befc1a51_11	0	Saitoella complicata
5b034f14daa8a12b19573d20bd876fcf_11	0	Saitoella complicata
84056cbd43227e238a8bed1de983cce2_11	0	Mortierella verticillata
8ef9101513fc51ab0c8d7c6f0282f037_11	0	Mortierella verticillata
e3c249eb03d0b66c1874dd35ce591538_11	0	Mortierella verticillata
7708bc6e15d651952d75735faadcaa31_11	0	Mortierella verticillata
99bac83393fe0a02ba67f5fa3e8d116c_11	0	Mortierella verticillata
71aca3ff3927be5d79f011ba9d3386a7_11	0	Mortierella verticillata
5f8508eaebaeabde29fa69b10f6161c3_11	0	Mortierella verticillata
a7359bd472b99ebe925290e616e5af39_11	0	Mortierella verticillata
f57b60fae4d5c5d82edec599c7f17b86_11	0	Mortierella verticillata
036f08a34eb94ec4685b730a6aafa0a0_11	0	Mortierella verticillata
373e5896bd586c8b602da15bb95cad11_10	0	Naganishia albida
a9d8a8e6859556468f27030e674ea440_10	0	Fusarium graminearum
ec781d160d22a037a9be924ee2139a51_10	0	Mortierella verticillata
12ca51574e2bbd78a57fa97a5365c394_10	0	Alternaria alternata
fd0908e34e0857fd3021f9d0e0480eeb_10	0	
c1f46d0c7ab6b879e103c84874253430_10	0	Mortierella verticillata
cb4995fefe35b4c5906e5e352d2eff7a_10	0	
52b3034b30aa7bf48a4a94a75c38bb04_10	0	Fusarium oxysporum
46066cb749d5a18309a83c0b84318f78_10	0	Fusarium oxysporum
efd12548431e9e7071458e88d3ce23ab_10	0	Alternaria alternata
8c5037ded03916504d869876a9aa8440_10	0	Alternaria alternata
f7be0c5454066deb56ac2b70f00b89af_10	0	Alternaria alternata
9f9aeb5a3d6939780c5b28aa91cd6448_10	0	Alternaria alternata
b21fffce9b98aed6fc545cfab0b4a9a1_10	0	Alternaria alternata
ea3da765cbead64a29c82f0c08e021f3_10	0	Alternaria alternata
5751d99adfad4b5b3afa883007261cfd_10	0	Alternaria alternata
7b3418b2e9f86d61d5fe3df80adf66bf_10	0	Alternaria alternata
